Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
BH-A0DG,0.15331471,0.80684215,0.66762936,0.31436545,0.5300301,0.5340454,0.7021632,0.6521702,0.3414771,0.31353873,0.53420645,0.80943924,0.47094297,0.53370583,0.6327984,0.67388403,0.6095245,0.49193978,0.7122512,0.4608543,0.5603811,0.42232043,0.51465523,0.38163358,0.65277344,0.5610836,0.60048974,0.16077088,0.8934405,0.82472473,0.3292135,0.7430423,0.6980087,0.6506955,0.5160275,0.6398245,0.28038734,0.3973456,0.17908022,0.57192475,0.4069085,0.11940113,0.70006883,0.8216693,0.562148,0.43470317,0.66999066,0.827519,0.52372366,0.53089917,0.6433914,0.3768387,0.33500987,0.32958132,0.7261411,0.78176737,0.40668502,0.7101273,0.5246632,0.1884161,0.63199914,0.57020354,0.42368835,0.7260224,0.3458873,0.19841537,0.24836868,0.2177681,0.6041114,0.5507121,0.6360965,0.6596929,0.8951256,0.5691401,0.35983855,0.5349203,0.40672025,0.6596875,0.43843758,0.38741058,0.23322761,0.4881641,0.32719132,0.70695007,0.7735979,0.435493,0.8157385,0.643722,0.57878363,0.4098016,0.65975046,0.60034764,0.843617,0.1765076,0.6353457,0.52479017,0.74374425,0.39677325,0.42495525,0.47173685
BH-A0DH,0.4945432,0.4707021,0.79428494,0.40009928,0.27001536,0.82394874,0.42453933,0.46754962,0.55609053,0.34123352,0.6292768,0.5713333,0.08998406,0.9070282,0.5356317,0.36443835,0.68412817,0.64255595,0.56347233,0.82460034,0.52347016,0.7426652,0.32931823,0.6693693,0.42770532,0.65680385,0.6559436,0.787888,0.6809211,0.80811745,0.22079726,0.8174147,0.33288705,0.3743905,0.8497293,0.7408351,0.5918608,0.41507667,0.5864369,0.7271186,0.21185051,0.61347127,0.7023504,0.29994985,0.42769444,0.8028639,0.28717345,0.58725315,0.32562226,0.36316127,0.30714053,0.57890654,0.53793275,0.81425685,0.4835338,0.6651004,0.4949238,0.34137633,0.7452487,0.42721856,0.28454024,0.59965014,0.58588445,0.47675422,0.7622551,0.47406343,0.27688673,0.32401395,0.8594028,0.5857398,0.79911137,0.67072666,0.33080968,0.58308405,0.5564953,0.17551848,0.36034364,0.53975725,0.6196449,0.79652655,0.51507115,0.54438287,0.6405014,0.68645203,0.30435517,0.16714472,0.521002,0.24283682,0.61827135,0.57215756,0.54347533,0.77965873,0.5437651,0.37850484,0.32335332,0.20120263,0.7302605,0.5296934,0.3794635,0.19165108
BH-A0DI,0.13006365,0.65219176,0.8395037,0.25492445,0.306855,0.37946633,0.6522785,0.28077033,0.10096355,0.28248426,0.6339092,0.8016926,0.68838215,0.7526364,0.5886925,0.8517246,0.6557424,0.69925,0.6824908,0.31136572,0.764383,0.5105255,0.49491352,0.7428069,0.27925324,0.6715407,0.8064401,0.2615414,0.76160014,0.4196493,0.25052443,0.2907724,0.20377934,0.80612594,0.46804118,0.31419232,0.6948953,0.6233146,0.32171428,0.32972315,0.48135445,0.41701144,0.6806482,0.9011939,0.31226912,0.2350015,0.48196155,0.6448895,0.62527704,0.45974916,0.78349566,0.4025784,0.49068666,0.65180004,0.60013026,0.72277665,0.4628957,0.7130436,0.32691228,0.14327446,0.32118887,0.8121893,0.2838469,0.65951556,0.28101832,0.5924759,0.26695025,0.13954653,0.43321395,0.25079057,0.6535903,0.63674986,0.89259624,0.42485443,0.36102918,0.51686907,0.74444795,0.88753784,0.48942548,0.784765,0.07380607,0.7553204,0.5259999,0.5586877,0.86205584,0.17659895,0.8301495,0.65447336,0.48054776,0.6191151,0.53341776,0.43861032,0.8609303,0.11845424,0.28249034,0.21925092,0.66209406,0.33209634,0.4989425,0.653764
BH-A0DL,0.62270796,0.86182594,0.8764695,0.7404042,0.4984439,0.92516696,0.44568655,0.3996275,0.7325722,0.19455042,0.3560884,0.8865285,0.6378785,0.15555471,0.10760164,0.4234531,0.6705528,0.46413523,0.18406498,0.45020604,0.6382603,0.4453063,0.38698596,0.87398005,0.57178897,0.6439194,0.506855,0.25141287,0.5656421,0.25670144,0.9101736,0.38906664,0.4047292,0.65605485,0.4128841,0.16976821,0.40233028,0.17162003,0.8299825,0.84700143,0.6390434,0.2014392,0.082112044,0.8055557,0.5050607,0.9404838,0.36386794,0.67059237,0.30356947,0.61999923,0.829654,0.75703716,0.80617183,0.46020517,0.35839558,0.69145024,0.27564514,0.83951664,0.87724143,0.8139565,0.69027054,0.2921676,0.15344933,0.35180652,0.525746,0.8407049,0.6516634,0.6014848,0.14571053,0.4006433,0.1605033,0.42220145,0.8807345,0.32573798,0.47303134,0.27100763,0.60807824,0.2155734,0.21941061,0.8803907,0.25312942,0.2741092,0.6562274,0.37710345,0.43960625,0.44675046,0.10927833,0.38870448,0.12223734,0.75080603,0.78716767,0.8354931,0.4854687,0.9636393,0.7053608,0.70408607,0.31810218,0.72334695,0.14627008,0.64169264
BH-A0DP,0.5896668,0.58385026,0.6185986,0.7250691,0.2765063,0.2894047,0.866944,0.28274196,0.25841427,0.5267255,0.7271771,0.19477016,0.6271276,0.6854,0.89177203,0.40413404,0.77386844,0.55487806,0.72976655,0.44841284,0.8764446,0.52029973,0.8029491,0.4396255,0.3275687,0.34142512,0.65298766,0.88137686,0.36228582,0.76628447,0.22275461,0.49282336,0.29928017,0.683499,0.6755495,0.40807778,0.43371153,0.671501,0.7494635,0.19827215,0.6281791,0.13569212,0.461286,0.4352738,0.7670064,0.4148882,0.28144985,0.7329569,0.5080261,0.25677037,0.14221404,0.49061644,0.83174497,0.60550034,0.5628147,0.86111563,0.36515725,0.70761913,0.7981328,0.43215987,0.5326099,0.8513292,0.660863,0.62473965,0.704308,0.09033621,0.16774355,0.24848959,0.6019241,0.67559046,0.48057157,0.6266058,0.4291793,0.266062,0.6264968,0.50725347,0.25665343,0.61034256,0.41349655,0.44713625,0.42949396,0.3333395,0.36591846,0.54025126,0.5245194,0.4294561,0.54532754,0.8026742,0.46462917,0.47818547,0.4890898,0.44799095,0.8238579,0.2486504,0.5903567,0.83725953,0.41236746,0.652372,0.47877654,0.5422635
BH-A0DS,0.73070836,0.5577708,0.80005425,0.5662453,0.4476896,0.39104927,0.34716183,0.18377435,0.14980626,0.25694996,0.7506642,0.47446197,0.44208097,0.84083045,0.55075395,0.47115684,0.52478224,0.75206494,0.66247904,0.6421945,0.8031639,0.5320911,0.7293534,0.759975,0.49080825,0.6528183,0.6176721,0.81139046,0.44616866,0.76793945,0.11565471,0.5015001,0.24453932,0.31383002,0.7060679,0.2502691,0.8941764,0.5081435,0.77460766,0.6666826,0.57238007,0.3601986,0.6815233,0.5584149,0.3312642,0.37367946,0.11735036,0.59242475,0.6157895,0.9324704,0.52842164,0.65038234,0.52488196,0.7587254,0.5469195,0.38427144,0.62841237,0.42337,0.47338057,0.41451564,0.15745139,0.9544184,0.7912548,0.54898715,0.67582476,0.37857902,0.35361412,0.5672335,0.73524797,0.13569452,0.26761892,0.67002,0.3663456,0.4724087,0.45214534,0.15858725,0.53815615,0.26737764,0.6085565,0.7758402,0.49816066,0.46619058,0.66832966,0.7738616,0.40865672,0.15453443,0.76867247,0.6738819,0.31568652,0.44565132,0.6651112,0.7738247,0.4301207,0.23741803,0.31598702,0.37966132,0.69292456,0.58241683,0.6773589,0.2691412
BH-A0DT,0.6301272,0.41541338,0.81019294,0.3443655,0.32210246,0.470191,0.49485114,0.5619552,0.42996192,0.6539732,0.8169775,0.54109794,0.57152265,0.73086303,0.66608965,0.5979022,0.70444417,0.39604476,0.66631085,0.42999876,0.8146496,0.8637195,0.4669306,0.6603198,0.35368907,0.48099858,0.71173054,0.64303756,0.40563956,0.7853393,0.20543143,0.46149135,0.44153145,0.826884,0.49758306,0.2971363,0.78915244,0.7043349,0.7399934,0.2803116,0.6708237,0.58223176,0.74505925,0.73909235,0.15212496,0.28653383,0.093949735,0.5097913,0.87437296,0.703052,0.43224797,0.6188008,0.66069984,0.7460041,0.4512477,0.41194415,0.5974016,0.78660965,0.6879405,0.76135665,0.2777105,0.83725506,0.47718498,0.3117202,0.72510296,0.3471099,0.570229,0.37024426,0.61585695,0.5709971,0.3807663,0.5718004,0.2518974,0.2340169,0.38731194,0.4511206,0.715011,0.77935326,0.66147363,0.754398,0.31702,0.7102839,0.24737433,0.61154294,0.43661743,0.3523272,0.6204148,0.41980225,0.37726188,0.33105683,0.38114712,0.4143683,0.42783582,0.46780366,0.37357914,0.3413809,0.32014984,0.78931725,0.72856176,0.37178475
BH-A0DV,0.16996527,0.73856807,0.83770514,0.27085444,0.16175221,0.36276454,0.779649,0.27932844,0.14063099,0.14163537,0.6855929,0.6214697,0.7922157,0.9019197,0.65061235,0.72251606,0.7263585,0.7088058,0.6998862,0.41772208,0.84553236,0.17114173,0.78266,0.5269885,0.2657022,0.40275812,0.925412,0.56404907,0.5456513,0.748194,0.15233691,0.6135069,0.17789996,0.68474376,0.60984266,0.32066655,0.4001787,0.52303004,0.22849295,0.16033936,0.5733549,0.26382497,0.7440058,0.6884479,0.26359433,0.0783704,0.254554,0.82924294,0.7032542,0.53613174,0.5329961,0.2471347,0.6484511,0.4496206,0.7668841,0.7948139,0.34796813,0.625588,0.35727397,0.10590135,0.3202993,0.90886176,0.4779385,0.7743672,0.5000391,0.34429598,0.21745488,0.096640095,0.28595912,0.22267625,0.8156922,0.72986877,0.8808541,0.20698313,0.43093416,0.75721306,0.51535374,0.7130592,0.5589335,0.7629174,0.24812214,0.5341524,0.13543901,0.675857,0.7957986,0.2839105,0.9166624,0.7076516,0.7100797,0.4084571,0.7138034,0.38600463,0.83691615,0.14239527,0.2497634,0.5640658,0.2310459,0.30784065,0.4271428,0.61561924
BH-A0E0,0.7683027,0.6701935,0.42346495,0.35139844,0.3415128,0.6247075,0.35865146,0.8554362,0.5664986,0.7918292,0.22253002,0.7646343,0.66970545,0.7472904,0.31895202,0.3165966,0.673742,0.9505849,0.14353277,0.5210165,0.36331725,0.16865054,0.42828158,0.6909883,0.80592287,0.9112228,0.36914557,0.33255374,0.17062548,0.23178457,0.7289989,0.3160285,0.2811863,0.36976478,0.48108485,0.4402961,0.6715081,0.61204517,0.7605605,0.7951753,0.17408974,0.7642013,0.38546455,0.2091732,0.8760746,0.7063755,0.25764135,0.8276499,0.22481255,0.47307092,0.45525616,0.66422814,0.386799,0.57187825,0.37379256,0.6915443,0.3419208,0.30793774,0.5392564,0.6901361,0.62594616,0.1856663,0.4996821,0.5283217,0.42443392,0.8193891,0.2924485,0.43527877,0.5137601,0.37336355,0.15965544,0.17495915,0.3749701,0.20431288,0.88125646,0.45031142,0.6703088,0.4589111,0.47641078,0.90130174,0.40614697,0.5043025,0.60483,0.08370454,0.782804,0.67529565,0.34114587,0.5408111,0.42942145,0.80359054,0.9254502,0.7213764,0.24230948,0.5470523,0.6284929,0.1974163,0.61510634,0.9269923,0.33945125,0.5272158
BH-A0E1,0.646279,0.78992224,0.5168863,0.48648083,0.29698592,0.5682372,0.5279161,0.5593357,0.68490225,0.41192904,0.7735021,0.57745767,0.65551275,0.77543306,0.36401367,0.4673258,0.42743003,0.5827817,0.6793397,0.7084085,0.71057045,0.11675681,0.36463362,0.32159582,0.5548183,0.53766215,0.68616337,0.62083274,0.54695934,0.83665216,0.7270666,0.71313906,0.39374414,0.7846151,0.8887991,0.73206997,0.38431573,0.23837727,0.37067348,0.4522736,0.25435036,0.58310974,0.7291435,0.26887834,0.22936906,0.2709147,0.33062947,0.6105688,0.52952826,0.18142703,0.3616089,0.1490919,0.4879766,0.4312536,0.26833507,0.64648914,0.6473417,0.32492468,0.63006324,0.47594807,0.34133488,0.6308485,0.81866145,0.36100158,0.8134795,0.4580941,0.1940996,0.25284967,0.5999329,0.73436964,0.76092535,0.8272817,0.5770685,0.5881096,0.78585,0.9013511,0.2705391,0.54475737,0.65609926,0.7861482,0.16655937,0.62108433,0.20732073,0.6444056,0.701493,0.36673293,0.8236808,0.55498385,0.56997395,0.48281997,0.77300847,0.49193472,0.7687931,0.39245525,0.43868673,0.19351998,0.4078089,0.28525853,0.4614757,0.45891064
BH-A0E7,0.447751,0.7021884,0.55253994,0.31794372,0.32721058,0.81000966,0.24467377,0.63888913,0.850965,0.63472015,0.88712454,0.10151025,0.3992833,0.69896567,0.6930368,0.7730511,0.5243785,0.3989854,0.2146391,0.6948087,0.18220541,0.82863146,0.62362707,0.5294693,0.10902329,0.27396464,0.8729794,0.89662457,0.5404172,0.7040105,0.19463974,0.80365485,0.7006464,0.44377103,0.25668013,0.61996424,0.87583125,0.79522026,0.503064,0.5689659,0.41444612,0.8861518,0.85217106,0.7802348,0.35254875,0.4397842,0.31949577,0.17634103,0.80783314,0.16096175,0.81006736,0.53359675,0.8478955,0.7526331,0.38306653,0.36109337,0.4674632,0.60633016,0.66019547,0.79684174,0.48063502,0.2702181,0.32078874,0.3847162,0.8279218,0.61148965,0.5461838,0.46904075,0.81799126,0.7451428,0.7457148,0.5006188,0.16277038,0.20948055,0.2573738,0.24453498,0.42318273,0.5935138,0.7173247,0.62973714,0.54891133,0.5490244,0.67156863,0.785844,0.1472753,0.70243394,0.5895854,0.19263642,0.6339218,0.4872375,0.2732717,0.566952,0.2374072,0.53253317,0.2239127,0.21825539,0.35643864,0.36246687,0.758034,0.20387568
BH-A0EA,0.38415062,0.561108,0.8505778,0.37003303,0.21484408,0.21990812,0.7602653,0.5369042,0.20393956,0.25522402,0.7035762,0.5056813,0.51514506,0.85977155,0.7333534,0.54182553,0.70889986,0.66960317,0.7544677,0.68333447,0.6758945,0.4111064,0.3493039,0.5410158,0.17370546,0.78918546,0.8982284,0.6888308,0.5846041,0.83731115,0.18883383,0.47276077,0.32283872,0.8379954,0.4170061,0.49026984,0.78485256,0.500376,0.4407895,0.2096214,0.3915495,0.18302292,0.66666776,0.7501466,0.41523114,0.10855716,0.22945848,0.8760294,0.6381961,0.55890715,0.55684394,0.32871515,0.7832094,0.4319995,0.72540593,0.2827393,0.59064734,0.6384677,0.58903813,0.28746766,0.23649485,0.91606545,0.6910246,0.5349892,0.5839131,0.5199648,0.38329688,0.11642623,0.29661265,0.36284125,0.6177139,0.7849417,0.7586279,0.24151334,0.53576225,0.63092035,0.5487112,0.71980196,0.74938005,0.85602665,0.326187,0.5640707,0.12910245,0.33068803,0.7033309,0.57907045,0.88232636,0.8464763,0.42594734,0.26414657,0.70488065,0.55203956,0.83516395,0.16497193,0.17430817,0.6219741,0.31963944,0.6924259,0.65504396,0.5700188
BH-A0EB,0.4458838,0.24147898,0.80341434,0.745524,0.80336475,0.6914705,0.51348335,0.7120416,0.7080803,0.18603115,0.481346,0.69174737,0.41132662,0.5551504,0.5602995,0.6383948,0.48054188,0.5982052,0.6257864,0.7452828,0.811848,0.7899908,0.66034937,0.40777266,0.20949662,0.2819914,0.59618247,0.450909,0.34529746,0.829743,0.22616994,0.5002604,0.6743434,0.5380856,0.8347899,0.5014533,0.5816938,0.3834852,0.2956003,0.23920529,0.59219825,0.59946835,0.107844085,0.74426407,0.59978217,0.5009909,0.474003,0.7278091,0.56644833,0.21336482,0.2525277,0.32514462,0.8945899,0.720084,0.57681704,0.5798353,0.5421728,0.19638193,0.57290494,0.15779226,0.64145315,0.66423035,0.43025297,0.76798797,0.8527299,0.17007478,0.19898257,0.18922731,0.73409474,0.6298662,0.78858083,0.7648736,0.6735686,0.67808676,0.3710584,0.61725116,0.548748,0.44532913,0.48618758,0.77002096,0.6400813,0.46418783,0.45288342,0.857442,0.19329152,0.41883254,0.59754133,0.31645638,0.66756266,0.6070395,0.34190822,0.4199599,0.70963156,0.4981041,0.3403629,0.6140318,0.32017064,0.57032233,0.55554545,0.18983035
BH-A0EI,0.50928265,0.86715823,0.5236202,0.6279064,0.2380826,0.6326193,0.56132984,0.29034624,0.32008818,0.5344067,0.71699697,0.3397167,0.6849034,0.35104287,0.8723506,0.543686,0.85237294,0.4524263,0.7769718,0.5927188,0.5872135,0.8207237,0.35087204,0.49111253,0.34796253,0.39092135,0.84102035,0.73041844,0.64627075,0.44001585,0.2757129,0.42901993,0.6705626,0.46849146,0.47884604,0.5136665,0.7108982,0.94103074,0.25763372,0.26136237,0.6544956,0.50314224,0.48122334,0.49712813,0.40355563,0.48664945,0.6531467,0.1492908,0.89320815,0.1597731,0.73368007,0.32809767,0.48683512,0.8056167,0.52097607,0.4733228,0.6369657,0.6138337,0.27194476,0.3743086,0.5230669,0.447676,0.570117,0.39160508,0.34855324,0.1523912,0.7034684,0.59964967,0.66308737,0.6552954,0.8754806,0.5663101,0.33768263,0.3196193,0.6770179,0.53044343,0.5096508,0.8267936,0.7688348,0.74079674,0.44479793,0.59905976,0.5821956,0.45823604,0.30711076,0.5686327,0.56872976,0.41415033,0.78515613,0.46989566,0.15701717,0.2007542,0.7916212,0.23304078,0.37440607,0.30818844,0.65984017,0.31091136,0.6850842,0.21447882
BH-A0GY,0.7471696,0.23390608,0.63195187,0.6983721,0.3138192,0.57993996,0.5724014,0.5363841,0.37058347,0.30324703,0.70624363,0.7396468,0.6077076,0.48377797,0.5073744,0.4079189,0.6518412,0.5742027,0.58091724,0.6662082,0.49037403,0.5819134,0.7410706,0.52894974,0.7490205,0.78603923,0.5987233,0.7282444,0.34266725,0.23854515,0.30043614,0.7209268,0.5043203,0.34137207,0.3241591,0.85002565,0.57896054,0.60050213,0.32193923,0.86872447,0.53076816,0.12350781,0.8028209,0.61191505,0.7721976,0.85312515,0.5591833,0.50795966,0.35621908,0.35393366,0.6174938,0.88223827,0.62690866,0.5032659,0.70839053,0.6382914,0.5124172,0.55947995,0.80932945,0.6776564,0.59361416,0.447008,0.53419137,0.8730084,0.18153661,0.17898497,0.66591084,0.6074183,0.52937347,0.37706628,0.11707376,0.80477893,0.59687483,0.5262245,0.21882057,0.11363543,0.29373103,0.35531607,0.59399825,0.48542655,0.5596871,0.7025228,0.5584905,0.62607634,0.4962833,0.18296872,0.36317298,0.5289317,0.5470104,0.4621115,0.89220285,0.4121633,0.4193623,0.6605419,0.56645155,0.32027495,0.710602,0.13957773,0.5780558,0.45234257
BH-A0H6,0.44408828,0.6432529,0.72914493,0.50125134,0.19968176,0.6500416,0.7565621,0.19405128,0.28902638,0.4264034,0.8658021,0.2401791,0.24653882,0.6887853,0.6566844,0.5749329,0.78195304,0.25782114,0.56029695,0.8356941,0.55413806,0.35266024,0.37537497,0.48730707,0.5390075,0.78428775,0.9070641,0.91787726,0.651143,0.734321,0.2525682,0.72667706,0.36167592,0.4295863,0.28619018,0.80888236,0.7726755,0.6707009,0.5268984,0.8213936,0.26249027,0.15909062,0.88560987,0.60203034,0.6317793,0.7173087,0.3300313,0.35422486,0.5546469,0.17987265,0.8483478,0.81922805,0.48013437,0.64838624,0.57773566,0.6203141,0.2500241,0.6942892,0.66611564,0.7264152,0.63052255,0.6861919,0.7974266,0.5993263,0.21873552,0.14216408,0.69053745,0.42537063,0.5260712,0.40896964,0.42164665,0.8563512,0.42460677,0.36331904,0.22031651,0.28216892,0.16006246,0.54924554,0.81475616,0.63461053,0.3505026,0.7007762,0.5536699,0.68453574,0.48264983,0.1803527,0.59428394,0.48390728,0.52503085,0.15923573,0.80688214,0.582653,0.63926226,0.23105285,0.34363726,0.1242364,0.9183868,0.1501874,0.75255316,0.62110174
BH-A0H7,0.67308795,0.82216185,0.24152303,0.6262349,0.11554445,0.7922067,0.33777547,0.14519727,0.23529282,0.24958394,0.69593817,0.24942943,0.8181977,0.6117104,0.5147188,0.8218369,0.7258205,0.5990541,0.81806034,0.76620114,0.50632584,0.21158522,0.86776525,0.5207254,0.7041085,0.87330264,0.44799548,0.50558704,0.47963524,0.5892813,0.23756757,0.6806866,0.5169549,0.49361414,0.73345983,0.7753352,0.4829193,0.34963563,0.1508926,0.5090202,0.21730046,0.31411844,0.86043924,0.6949293,0.53949594,0.7504896,0.49174234,0.44873574,0.6707744,0.14292619,0.61582375,0.61196256,0.2395182,0.754851,0.44455063,0.6356522,0.3447152,0.4107562,0.22842917,0.5025695,0.46568942,0.5750745,0.47684315,0.8380835,0.28926533,0.23331884,0.5874696,0.33411312,0.6861975,0.3746291,0.35294884,0.75591516,0.6954342,0.6796719,0.75492454,0.46471214,0.25926015,0.54720914,0.5715604,0.6150514,0.0973631,0.3392103,0.5651835,0.39469278,0.58780944,0.17820954,0.7078301,0.64016443,0.71309555,0.6644651,0.861444,0.47031152,0.7479795,0.5959325,0.51201093,0.17023209,0.88025004,0.13325939,0.5516571,0.24086368
BH-A0HA,0.40849417,0.54407597,0.8377299,0.19057857,0.6948817,0.6727609,0.36137533,0.81292266,0.3426341,0.22563446,0.64394057,0.8706962,0.5037861,0.8726059,0.5599522,0.41034395,0.6731583,0.64959925,0.7314301,0.5277191,0.9108995,0.54327834,0.5123657,0.46630722,0.52851224,0.62354094,0.5086155,0.25258324,0.48003018,0.7838122,0.16236106,0.4112993,0.29370865,0.50269186,0.84914815,0.37849316,0.5355675,0.45903593,0.4222356,0.71615297,0.31231135,0.6069757,0.41149855,0.7951818,0.36918503,0.5417866,0.344713,0.71059257,0.5419925,0.41378108,0.5046855,0.6076313,0.34900874,0.6175776,0.5926484,0.6461093,0.32933015,0.3077978,0.6047245,0.40298325,0.67512715,0.47774518,0.71745634,0.71308994,0.5555581,0.12952954,0.30021656,0.3304033,0.777102,0.32408765,0.73380715,0.6545838,0.7696435,0.6988777,0.51086414,0.4619415,0.43675762,0.83896476,0.5041957,0.7035533,0.13256271,0.4449653,0.32651308,0.61520326,0.655684,0.18794131,0.755883,0.5175971,0.6153473,0.7399645,0.56544936,0.4900306,0.6146691,0.1754725,0.32441846,0.20420557,0.81500405,0.5613711,0.6073911,0.30181947
BH-A0HP,0.50436604,0.275631,0.83858895,0.36053962,0.6796572,0.17049424,0.8990593,0.73383236,0.13932021,0.11891099,0.20834574,0.3135261,0.40431717,0.8591344,0.61339533,0.44716072,0.49594736,0.40312004,0.71949863,0.7504019,0.8163567,0.38135946,0.87671494,0.2484875,0.84294903,0.5468495,0.6475965,0.89049435,0.29594535,0.53316975,0.50949466,0.5696617,0.27245387,0.7744982,0.31493104,0.59878767,0.794418,0.55113316,0.88257885,0.4364184,0.5174831,0.07553266,0.51105845,0.5708083,0.5868101,0.090839,0.16778871,0.8420608,0.3984805,0.8264866,0.34524667,0.21735112,0.7033962,0.6991751,0.92919016,0.27031666,0.6372665,0.72955763,0.8238559,0.5573142,0.31699634,0.60598856,0.7637863,0.35893604,0.6564921,0.41918725,0.351287,0.16020848,0.335995,0.39768848,0.6558379,0.6813383,0.6327926,0.3309757,0.2910813,0.45567632,0.496293,0.68514585,0.86880445,0.8842068,0.7773818,0.7596748,0.21785268,0.67156243,0.4999459,0.5756899,0.7617418,0.45016748,0.28592685,0.46414936,0.75818986,0.8609269,0.5306905,0.16245687,0.19554278,0.5169063,0.2918514,0.38101435,0.5558313,0.6887713
BH-A0RX,0.6916177,0.9197693,0.7935262,0.7599551,0.50435483,0.7896241,0.6252409,0.6279489,0.55115366,0.11779539,0.55255544,0.8330451,0.847848,0.76897407,0.22786611,0.7295011,0.8593635,0.6299034,0.5212895,0.43470258,0.93320847,0.17105374,0.65946984,0.7896222,0.6757536,0.7440457,0.2566846,0.19248,0.3297871,0.3946602,0.6670823,0.45870322,0.18874477,0.47143924,0.73311555,0.2223018,0.24349682,0.13666672,0.22451212,0.28402406,0.11011185,0.24605165,0.75586134,0.48199588,0.51777935,0.67874134,0.37018394,0.7889388,0.30028093,0.54757136,0.28075254,0.6022166,0.36231256,0.25863817,0.5401918,0.7778506,0.24306476,0.39882243,0.15006302,0.74243265,0.6695245,0.8847258,0.6342685,0.8234761,0.19916727,0.3210285,0.73913443,0.19297576,0.14549462,0.33252996,0.43985865,0.35879436,0.9425609,0.44674042,0.831234,0.35538763,0.30761638,0.43185085,0.31803066,0.87826884,0.29638776,0.24492472,0.38202146,0.24837965,0.8243345,0.22259915,0.82868683,0.7637663,0.3045174,0.8577055,0.90591985,0.3676956,0.66824925,0.730314,0.7618428,0.5577589,0.72531784,0.4245564,0.58547056,0.76278526
BH-A0W4,0.4189084,0.52772975,0.64361006,0.28953338,0.36216858,0.58301073,0.59305054,0.62935036,0.2722571,0.5737886,0.8660525,0.24776463,0.59316397,0.79599154,0.7487862,0.376847,0.65052116,0.290054,0.678624,0.43756425,0.62200457,0.7987497,0.32508072,0.5568722,0.39089134,0.38752592,0.75961256,0.64819443,0.46367398,0.696285,0.25623688,0.48572913,0.52836144,0.74917376,0.431683,0.5517162,0.80735636,0.7798313,0.4897608,0.2681128,0.64172244,0.74540925,0.83248115,0.76960385,0.37652963,0.3464898,0.3794319,0.4719503,0.72348464,0.35522288,0.69288015,0.5270333,0.5653105,0.6844439,0.42633164,0.4730466,0.56189364,0.7924237,0.73291105,0.72896284,0.45041656,0.28356385,0.40648848,0.27129677,0.6443149,0.32625443,0.6054634,0.26666442,0.6319139,0.64070326,0.7524155,0.47082958,0.33030543,0.21123956,0.4442357,0.6823343,0.6164071,0.90017766,0.69556373,0.7004491,0.19659236,0.7892462,0.4320075,0.437855,0.60207075,0.647355,0.47215056,0.37227905,0.5685962,0.31334752,0.30789155,0.3298253,0.70266914,0.2448184,0.33990878,0.22429779,0.51815224,0.5338153,0.74170756,0.4967798
BH-A0W5,0.43033803,0.47633916,0.78361756,0.7364024,0.6217889,0.43493825,0.6601471,0.5803065,0.46924233,0.37201762,0.556014,0.48981822,0.37810087,0.75500596,0.5810805,0.6370902,0.69944745,0.22696696,0.608706,0.6455276,0.7306553,0.90744555,0.46289378,0.8442749,0.13161534,0.5673808,0.6106354,0.7747956,0.68991345,0.6653417,0.17224881,0.6266624,0.4777656,0.5824734,0.5711201,0.27551404,0.5382643,0.55019,0.40045246,0.59616625,0.712698,0.3968791,0.54804057,0.7175064,0.1858234,0.60244465,0.24802601,0.47238594,0.82164276,0.5069995,0.42439568,0.81907994,0.7388296,0.5647217,0.59313744,0.21744394,0.29149958,0.5688602,0.71753794,0.6884693,0.5079505,0.8328353,0.57511294,0.7401446,0.3238129,0.3942191,0.80221945,0.4476825,0.49916983,0.27296886,0.45802337,0.45365378,0.45673245,0.64345807,0.1920434,0.21179971,0.5718003,0.61325884,0.73971033,0.5825362,0.5566311,0.38503236,0.7681599,0.60296494,0.17675954,0.3715835,0.8626529,0.5766875,0.4479452,0.29786614,0.36451492,0.46572047,0.58062583,0.63276136,0.46983567,0.4935159,0.5152273,0.5980683,0.7538383,0.49182397
