Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
C3L-03727,0.383095,0.44684476,0.32746264,0.421035,0.50443053,0.51568925,0.5180805,0.40279236,0.4878835,0.4302441,0.3173773,0.49898934,0.39408523,0.48498756,0.46730012,0.32490292,0.47878793,0.41342795,0.46506554,0.40930593,0.3922363,0.44266564,0.4299621,0.46955967,0.34226665,0.53751975,0.41014934,0.52906346,0.34063625,0.40113568,0.40178967,0.41036877,0.4357863,0.3590813,0.5069287,0.55838895,0.40042254,0.34470057,0.51285505,0.41729838,0.5035709,0.3953309,0.38377616,0.42932677,0.41163594,0.4334226,0.40978837,0.40009314,0.48329854,0.43704832,0.43758777,0.32028556,0.54319495,0.37847945,0.43979877,0.34859112,0.3391489,0.5220846,0.3598428,0.44127098,0.54945695,0.55963445,0.40824008,0.40079835,0.39840776,0.4503809,0.3744228,0.36924222,0.42583793,0.40095332,0.49064058,0.42980522,0.3705445,0.46304014,0.30412433,0.40818992,0.4112335,0.52509737,0.48263752,0.3449222,0.34581536,0.47493142,0.463723,0.37377474,0.38327846,0.28541845,0.35323328,0.35987705,0.4355756,0.2912848,0.33937937,0.3383632,0.25824326,0.4348548,0.5248066,0.4367116,0.4154526,0.4922826,0.45468998,0.3288457
C3L-03728,0.49218786,0.44764334,0.31366628,0.42665803,0.4900015,0.41982874,0.48585245,0.3894558,0.49466684,0.43341935,0.31288615,0.50514686,0.43750966,0.5626573,0.4673533,0.34362015,0.44716454,0.41677773,0.46542928,0.4210202,0.48628774,0.501492,0.4351598,0.48744285,0.39331496,0.44488254,0.4771185,0.5641124,0.33598328,0.40006614,0.40583697,0.4231738,0.43967634,0.3449227,0.49598286,0.48327583,0.39527592,0.31745374,0.49435082,0.40603986,0.49455404,0.41685507,0.37303507,0.44997197,0.36326116,0.5268413,0.41014075,0.376832,0.35283458,0.4389426,0.4311967,0.31844217,0.53170633,0.34741676,0.43163761,0.36625093,0.3161951,0.518189,0.41624302,0.4452487,0.56649613,0.5468357,0.4080115,0.37924272,0.40322155,0.41003734,0.36791393,0.3694468,0.40579766,0.4003058,0.5809983,0.4285341,0.38159817,0.45030054,0.27210206,0.34742984,0.40045255,0.52626085,0.46953505,0.35507503,0.33261716,0.4712884,0.4011662,0.37285593,0.38492313,0.34211543,0.35668433,0.3590337,0.45520905,0.25232202,0.39699477,0.32452685,0.34751937,0.44937167,0.57979786,0.4309336,0.42520678,0.4440806,0.49761152,0.32204956
C3L-03744,0.4043969,0.44881397,0.59637797,0.4394331,0.51185876,0.3889321,0.45683408,0.40214035,0.34180996,0.42818844,0.3689632,0.5201636,0.43640447,0.35137698,0.46745372,0.39404142,0.4978211,0.36612958,0.46534914,0.41908044,0.3382605,0.4511763,0.39709204,0.30723453,0.3251684,0.54529405,0.21879204,0.29145902,0.34640205,0.39189208,0.39997423,0.39375648,0.40054008,0.4714658,0.4988156,0.5638064,0.38228035,0.3845271,0.50279,0.47041082,0.49993563,0.41372535,0.4774098,0.45922482,0.39886543,0.3562567,0.3990161,0.3215408,0.5054059,0.43610674,0.4321427,0.31797057,0.54304415,0.4405762,0.46487984,0.38516137,0.45634365,0.4286211,0.27938703,0.43934137,0.42301643,0.46693572,0.39716214,0.52734524,0.43087023,0.4430896,0.36191237,0.40688792,0.4357611,0.39686936,0.31491935,0.42900404,0.375756,0.4629996,0.4641809,0.520838,0.41147572,0.37576008,0.51868284,0.37872517,0.5914818,0.40772137,0.4032545,0.37010998,0.40155005,0.3702972,0.34786987,0.34846807,0.43232954,0.5014175,0.34039843,0.5197338,0.34027937,0.36281547,0.3453078,0.4131975,0.4583778,0.4204251,0.42771524,0.34972164
C3L-03748,0.522779,0.44547555,0.3389765,0.42903084,0.4697743,0.37034205,0.5003346,0.41607672,0.46931922,0.43357638,0.3187985,0.48280257,0.4266672,0.5588072,0.46738914,0.36387664,0.48523176,0.41240054,0.46493244,0.4243433,0.56278193,0.5298848,0.41532,0.50328195,0.33114582,0.44405636,0.468821,0.56242764,0.35973826,0.40786183,0.4150146,0.41701555,0.4495899,0.36009812,0.5033493,0.49590662,0.37706882,0.30784258,0.47942582,0.4067303,0.52079517,0.41511774,0.42218345,0.46492934,0.3822557,0.5356928,0.38338348,0.34096265,0.37356347,0.4417417,0.46339574,0.30338824,0.46590513,0.33495107,0.41051126,0.3660542,0.31790623,0.45230347,0.43832192,0.44518977,0.56067044,0.5710423,0.40973175,0.42267817,0.43842015,0.35478067,0.37606665,0.34909105,0.43061742,0.3915648,0.56238925,0.4286319,0.39145976,0.4587403,0.27036214,0.40080768,0.42606753,0.5090693,0.44933462,0.37509203,0.32357007,0.46398842,0.41139144,0.3775312,0.38164443,0.35184336,0.3678455,0.35345477,0.46290222,0.24868636,0.41803962,0.406657,0.37735623,0.4730683,0.5946149,0.433437,0.4631049,0.40612024,0.531816,0.33674982
C3L-03968,0.57408655,0.44306028,0.38326517,0.4225453,0.22708197,0.24491397,0.4188004,0.42313197,0.30430165,0.4307974,0.39349192,0.39226973,0.51470125,0.57118845,0.46743307,0.5961629,0.38853306,0.51266336,0.46405107,0.42656103,0.5473527,0.41686434,0.41362965,0.37726164,0.5738444,0.3230939,0.4633534,0.5041428,0.44698438,0.3949211,0.39301258,0.44552782,0.38527155,0.35893047,0.3018524,0.30054593,0.37701464,0.41076055,0.23172839,0.41808388,0.4308961,0.38919353,0.42352754,0.4602041,0.4099431,0.4951071,0.37610376,0.3709875,0.27160978,0.43684554,0.44221252,0.35617936,0.2856753,0.33903056,0.4113584,0.3723661,0.5418153,0.3724754,0.51411617,0.44808877,0.31809202,0.3282786,0.4319551,0.4290595,0.5312867,0.20571229,0.40071046,0.3920172,0.4057138,0.40241414,0.5786391,0.43059808,0.386712,0.45346767,0.3228178,0.3583677,0.37418678,0.27487716,0.3096215,0.37937844,0.42435336,0.34669536,0.39471036,0.43882287,0.37555236,0.2673425,0.3230129,0.325114,0.44027284,0.40037537,0.49619177,0.5238452,0.48830125,0.316106,0.5537449,0.42819387,0.40395594,0.44765365,0.4586569,0.40791887
C3L-04084,0.34330535,0.44756502,0.32245034,0.42664725,0.4589305,0.5204083,0.49626908,0.39309174,0.49995545,0.42967248,0.31848848,0.44547087,0.38115796,0.39055416,0.4672935,0.32049534,0.4730661,0.4283001,0.46530005,0.41745764,0.40969557,0.35215312,0.41948342,0.485311,0.37367642,0.54833233,0.44384825,0.51789534,0.35579675,0.3958646,0.41674048,0.41438633,0.4110526,0.3605078,0.44153875,0.55751765,0.38820735,0.4029085,0.5035985,0.37245014,0.5308356,0.3924844,0.34065127,0.42965394,0.4085805,0.49338835,0.4030008,0.4202596,0.46869525,0.43950152,0.42098844,0.3090885,0.5232564,0.34747684,0.44646335,0.34342408,0.35433686,0.49898696,0.32759196,0.44842374,0.5331485,0.56106734,0.40736476,0.46544605,0.41638124,0.43379062,0.3781203,0.3304715,0.41401154,0.39227104,0.49911547,0.43085316,0.4234448,0.4651963,0.27386156,0.4178205,0.38640034,0.50994086,0.4869578,0.3268194,0.39340872,0.46354073,0.46641305,0.38400713,0.38957947,0.30524042,0.35529315,0.35619354,0.44738147,0.27799803,0.33728296,0.36007583,0.25642323,0.36462826,0.37759042,0.44060805,0.40471303,0.48746198,0.48062372,0.33958352
C3N-00661,0.56513166,0.452693,0.58480537,0.43036526,0.51213926,0.2789542,0.4373778,0.42088974,0.31892085,0.39692765,0.4243874,0.4670186,0.4409005,0.403773,0.4671169,0.4281048,0.517332,0.38413876,0.46535087,0.44211525,0.3235638,0.50806963,0.41931087,0.3427216,0.46478543,0.46313658,0.23839238,0.29972973,0.33078414,0.3942864,0.4061487,0.44896427,0.3930198,0.5098461,0.49124718,0.50365263,0.40139353,0.3499902,0.37125754,0.54842246,0.43015727,0.46502084,0.53397906,0.4269005,0.34424144,0.3261237,0.4227042,0.26474676,0.39873427,0.42931354,0.42610803,0.3402853,0.4356083,0.46224695,0.50234276,0.47137254,0.41998485,0.4093576,0.29252332,0.42850864,0.3506574,0.34682423,0.39794287,0.45403138,0.43806687,0.46289378,0.37781745,0.38668934,0.41431433,0.408432,0.39244768,0.42672616,0.3635034,0.45559302,0.43047836,0.48873168,0.36167738,0.4385424,0.40659913,0.45395082,0.57507277,0.363356,0.3384314,0.45986694,0.41155684,0.4219079,0.36055005,0.33831143,0.42099103,0.51619893,0.37397456,0.38316372,0.52334714,0.48830175,0.44887096,0.41745654,0.4478752,0.3658535,0.39738402,0.40955555
C3N-00662,0.3158259,0.44927567,0.3207735,0.43027264,0.2239304,0.2681695,0.42968476,0.50899047,0.27716026,0.42831013,0.48290032,0.3752483,0.43177873,0.33347657,0.46740592,0.33691198,0.42095867,0.45442265,0.46563256,0.43393815,0.4535143,0.321247,0.49187714,0.34845135,0.38306677,0.3085452,0.21953619,0.30939105,0.44289926,0.39760706,0.475847,0.43470144,0.4412032,0.5319371,0.31721777,0.3160332,0.39726928,0.35639036,0.23818524,0.50935024,0.30969498,0.3984369,0.3307582,0.47800624,0.37383622,0.36061838,0.39587027,0.42043367,0.28388503,0.44036645,0.46764386,0.29595917,0.3232286,0.4826379,0.41890383,0.43618637,0.4033333,0.31227073,0.30222043,0.458372,0.27655175,0.33374023,0.42374277,0.33722275,0.37300938,0.21353005,0.37869424,0.3874329,0.38789463,0.4021877,0.29914433,0.43287235,0.36825663,0.4562592,0.42125934,0.26925626,0.36833528,0.301285,0.2771037,0.40220875,0.32867047,0.40053385,0.44825947,0.37117684,0.38264236,0.33410072,0.36390924,0.39407924,0.40377396,0.38880205,0.41827637,0.35956708,0.30646014,0.47979546,0.3293987,0.41404957,0.38776675,0.48982996,0.36450207,0.4627788
C3N-00663,0.55170214,0.44893253,0.5527993,0.43014824,0.25455868,0.25297454,0.41260764,0.43320444,0.2817202,0.42541143,0.410258,0.3901708,0.5288199,0.3440444,0.4674904,0.5958153,0.38281968,0.4720776,0.46603203,0.4429245,0.5556309,0.34441045,0.3881546,0.31411254,0.54248285,0.32861295,0.2720224,0.42813194,0.43814865,0.39354607,0.40001002,0.47213703,0.35884786,0.36297512,0.30069396,0.30700138,0.39599705,0.50008446,0.26278877,0.42124748,0.34549588,0.37655175,0.3484751,0.4607093,0.30417484,0.5179384,0.40979832,0.42869198,0.38759312,0.43715262,0.4496206,0.3015121,0.29328647,0.36127698,0.39523363,0.3968089,0.5873539,0.3498643,0.45829093,0.44633967,0.29160127,0.34668282,0.44806793,0.5480222,0.5111159,0.20660558,0.37509364,0.42001247,0.40717685,0.40725148,0.57989585,0.43188813,0.3650961,0.46114886,0.36249483,0.4866249,0.3752265,0.27440125,0.2806356,0.3877179,0.57619065,0.3410362,0.411369,0.40620923,0.370355,0.23795849,0.33428362,0.3319415,0.43664497,0.46062213,0.40950865,0.55718184,0.39547402,0.30661994,0.33402723,0.4373057,0.38315552,0.49385047,0.38666666,0.47832537
C3N-00665,0.459431,0.4467925,0.3201167,0.42807007,0.5011301,0.45946014,0.5094532,0.40680364,0.4956317,0.42864153,0.3169317,0.51422024,0.41967532,0.56637806,0.46728158,0.3409511,0.4463551,0.42682326,0.46530777,0.4095738,0.49376893,0.5005764,0.4292071,0.48862764,0.32112846,0.45992932,0.448299,0.5547911,0.33299962,0.39071637,0.42440587,0.4020224,0.4489951,0.34790733,0.5075518,0.47092837,0.40757412,0.30620104,0.50706184,0.40203863,0.5102018,0.4192649,0.4236437,0.43307406,0.3500486,0.5196905,0.40977585,0.35222268,0.3992312,0.43538857,0.43736205,0.32376912,0.5410421,0.35453078,0.44112986,0.35127467,0.31956404,0.49611825,0.41356927,0.4313513,0.57339895,0.55035096,0.41857508,0.36805254,0.3659222,0.45306534,0.36071545,0.35646433,0.42633575,0.41143382,0.5714556,0.4264502,0.36972952,0.45810577,0.2895128,0.39929256,0.43572792,0.51307535,0.47075123,0.35383007,0.3211978,0.4563883,0.40287784,0.4023196,0.39600798,0.3638475,0.36592853,0.37358376,0.44290125,0.26353496,0.35690567,0.3167003,0.3364754,0.48912573,0.58038443,0.43201143,0.42915553,0.42750886,0.5148203,0.34523776
C3N-01192,0.536328,0.44970495,0.31371891,0.43390137,0.37891382,0.31029093,0.48958057,0.40483826,0.45344257,0.43020228,0.32227105,0.5096698,0.4240015,0.5846952,0.4670986,0.44599518,0.4263399,0.41650218,0.46508235,0.4272136,0.51566076,0.53376424,0.42217094,0.5038618,0.355605,0.37357166,0.46638212,0.57211834,0.33735922,0.39196855,0.42075753,0.4094189,0.4530927,0.36418998,0.47972947,0.3799387,0.3895473,0.28922182,0.4040013,0.409588,0.4836195,0.42837703,0.41281572,0.43926284,0.31121865,0.54954875,0.39714587,0.31835192,0.3315112,0.43689063,0.46124864,0.2985608,0.4836464,0.35745895,0.43978158,0.3857713,0.31086102,0.45627248,0.4545716,0.44024014,0.5739807,0.53907454,0.4177718,0.34862667,0.41866928,0.41813785,0.37110668,0.34848958,0.41388273,0.4042424,0.5890734,0.42728058,0.36695737,0.45720547,0.26206875,0.289033,0.38964975,0.5176622,0.38584659,0.39395502,0.31637496,0.4515171,0.3839465,0.42276168,0.39209858,0.3702582,0.37484995,0.36298454,0.45338374,0.2490038,0.41790965,0.31853893,0.4837082,0.5156939,0.60113835,0.43075144,0.41916758,0.41475177,0.5308723,0.345622
C3N-01196,0.33166796,0.44397944,0.5853723,0.41239226,0.5135655,0.50207716,0.4797512,0.42383334,0.39084917,0.42099372,0.3487592,0.43896133,0.37844712,0.32334638,0.46721742,0.32348493,0.4819253,0.39490384,0.46422938,0.42518127,0.34896156,0.36318973,0.40664494,0.31702715,0.4063193,0.53962696,0.21515758,0.30345345,0.3561317,0.39255786,0.4008283,0.3929733,0.4024871,0.42516708,0.5052291,0.55207205,0.3906461,0.4779464,0.5121016,0.44429278,0.39627466,0.38652006,0.35648745,0.45228028,0.42275965,0.34883454,0.40205282,0.39626992,0.45778826,0.43566173,0.43944103,0.31661016,0.5348957,0.39982784,0.4172355,0.38041678,0.5655744,0.47355807,0.27295548,0.43428427,0.3199424,0.4137377,0.38845038,0.55330527,0.3559962,0.45616847,0.35981265,0.41070724,0.41790432,0.4015056,0.3080992,0.42932987,0.38753968,0.45752648,0.2846446,0.49854237,0.4402539,0.45408237,0.49469167,0.35330543,0.5560179,0.4080003,0.4506843,0.35425305,0.3898177,0.2587448,0.32858217,0.34328192,0.42712206,0.4666033,0.30311167,0.45834717,0.2587414,0.30497065,0.31872877,0.44441816,0.4137016,0.4841916,0.36859614,0.3927831
C3N-01334,0.4554246,0.44648558,0.31703246,0.42477286,0.49860367,0.49178064,0.4938506,0.39049304,0.48870862,0.43936014,0.3122093,0.48678398,0.40826428,0.49838996,0.46716833,0.33010045,0.46518707,0.39001456,0.4652298,0.42407402,0.44887903,0.47317898,0.42576075,0.49427515,0.33131024,0.5172894,0.43535277,0.55365545,0.3313421,0.39579865,0.40192717,0.40624607,0.4185658,0.34574527,0.51239556,0.5226458,0.390274,0.3353899,0.50685006,0.39479604,0.49525392,0.38378957,0.36052117,0.4286362,0.3697773,0.49658597,0.4076748,0.38544863,0.46575755,0.43859878,0.43383914,0.30226684,0.52899635,0.33920312,0.45151782,0.34866294,0.32342082,0.52617717,0.36964995,0.44153464,0.5665035,0.54696226,0.3990385,0.40281302,0.3986183,0.4280342,0.37308478,0.3608987,0.43034238,0.39653754,0.50384665,0.42878506,0.3776191,0.46293348,0.27412692,0.35265887,0.40438014,0.5235299,0.4624493,0.34699827,0.3290539,0.48855162,0.40649813,0.38266087,0.38260424,0.2971345,0.35288364,0.36108488,0.449454,0.25950414,0.35383078,0.32840398,0.2631154,0.4279105,0.47117,0.4292364,0.41494927,0.4860981,0.4523467,0.3248647
C3N-01364,0.5809654,0.44820157,0.32381845,0.44000167,0.29580912,0.23277389,0.44737226,0.40380847,0.40981114,0.4326368,0.3417592,0.4987707,0.49419683,0.587668,0.4671125,0.57640016,0.40796936,0.42075974,0.46483922,0.44074845,0.46150818,0.56070673,0.4368525,0.4819997,0.4322254,0.30756602,0.45610264,0.56374466,0.35171577,0.3842463,0.4254883,0.4091488,0.4432431,0.38150924,0.4742921,0.31141537,0.40157288,0.28645438,0.2850944,0.46605206,0.43680015,0.42697027,0.44670838,0.43860728,0.29400858,0.5368509,0.40102077,0.28194568,0.28391784,0.43663716,0.45635802,0.29527843,0.3649968,0.3721069,0.45849025,0.41765118,0.3126215,0.40026224,0.4973467,0.4344586,0.57389915,0.42641193,0.43414867,0.3349988,0.45033038,0.2728371,0.38008136,0.37978157,0.43007845,0.4108823,0.5954875,0.42693725,0.36796176,0.4613686,0.28803563,0.28622442,0.38762215,0.51024055,0.3762988,0.4380573,0.3232,0.4225489,0.3799358,0.44354016,0.40388075,0.3906222,0.36998126,0.3606475,0.44845387,0.2720092,0.4898837,0.3514962,0.5305128,0.5373534,0.60940987,0.4345351,0.42288855,0.39417765,0.51141775,0.35287136
C3N-01366,0.47788,0.44955254,0.58597064,0.4195031,0.5051314,0.31593513,0.4264907,0.44243008,0.33274272,0.4199924,0.3951683,0.5093369,0.37940016,0.3531744,0.46746713,0.46962526,0.5378562,0.37227798,0.46288306,0.4286601,0.34138745,0.5269088,0.42966753,0.3468582,0.46337074,0.5393642,0.24634032,0.3006511,0.34771782,0.3966292,0.4165418,0.42055985,0.4417855,0.5345033,0.42170447,0.5368952,0.35770455,0.3537682,0.41927427,0.53027856,0.5216611,0.4218173,0.5415558,0.47674295,0.39657778,0.32197177,0.3790048,0.27680412,0.45826644,0.43514323,0.45836875,0.36509866,0.4408676,0.50770384,0.46147025,0.5132765,0.56638026,0.4192243,0.29747236,0.43609375,0.33792204,0.37906694,0.42926675,0.37360883,0.42420053,0.45668483,0.38715923,0.43866888,0.37718445,0.4084564,0.3136216,0.4276599,0.38125202,0.46383888,0.4270741,0.41511208,0.3765744,0.44262913,0.5078812,0.44763094,0.5564655,0.4119047,0.4105209,0.38489148,0.4063403,0.4624279,0.3774897,0.3616333,0.42716098,0.5088343,0.47216767,0.565004,0.5034671,0.5123127,0.44756088,0.41868767,0.44732857,0.38122344,0.43041068,0.38590348
C3N-01367,0.39191556,0.44580054,0.59275985,0.43236125,0.5167825,0.45446193,0.4743451,0.39764544,0.34287614,0.4079248,0.41378596,0.5077299,0.41179773,0.3445129,0.46704358,0.33290565,0.4751042,0.39600146,0.4668116,0.43185693,0.32603142,0.39678183,0.3947665,0.29547706,0.5201992,0.50036484,0.20909487,0.30052742,0.3558037,0.38068283,0.4091692,0.40400377,0.40332425,0.41077292,0.5416812,0.5298064,0.39904642,0.4734438,0.48003012,0.51434666,0.39250052,0.37816325,0.40271387,0.43589398,0.4190008,0.35392913,0.41655612,0.31399894,0.45662907,0.44072908,0.40742373,0.34104186,0.46587706,0.42619163,0.45132023,0.43692762,0.46052456,0.4764731,0.29860094,0.42987108,0.32058507,0.39695957,0.40033144,0.5647353,0.3878058,0.31386966,0.3479848,0.41978854,0.44526315,0.41058725,0.41769326,0.4280621,0.41771826,0.45907402,0.316109,0.5033387,0.41917267,0.36867434,0.5255336,0.3924904,0.5359353,0.36694542,0.449063,0.3556366,0.42922816,0.25999358,0.3455412,0.34767208,0.43124127,0.44710377,0.33034962,0.44576898,0.31927145,0.30186185,0.35941455,0.43009257,0.41560483,0.43543142,0.36554623,0.40609023
C3N-01368,0.31204116,0.4463444,0.3220291,0.4275554,0.23280835,0.40215516,0.42594627,0.45029032,0.28051743,0.42713982,0.42340904,0.39552796,0.38804436,0.32649875,0.46717665,0.5870391,0.4631943,0.44195843,0.4656585,0.43260145,0.4469541,0.37864998,0.43507499,0.35641685,0.41624224,0.30838054,0.2175279,0.44331905,0.42308918,0.39670056,0.43132538,0.46142757,0.41911596,0.41886127,0.30997795,0.3375447,0.39304596,0.48201418,0.29631248,0.40593314,0.31382468,0.36878,0.34217784,0.4697507,0.30283415,0.51607436,0.4126699,0.440871,0.3529092,0.44185716,0.45140862,0.28287858,0.31923378,0.50829035,0.40483642,0.39606464,0.56472206,0.3214911,0.29123554,0.4402679,0.30207404,0.34483656,0.39569974,0.34277993,0.42986172,0.2452716,0.36970046,0.4290811,0.40017965,0.407421,0.29881805,0.4322765,0.3482515,0.45653242,0.4700471,0.27182117,0.38065648,0.28793064,0.2739497,0.43359923,0.32623085,0.40929228,0.42213088,0.34874353,0.3619549,0.30903423,0.39416867,0.42893404,0.4138063,0.47367778,0.33256507,0.3257738,0.28918648,0.5160907,0.5120898,0.42026433,0.35262388,0.40357995,0.34883663,0.45736215
C3N-01369,0.556561,0.44699663,0.3156244,0.44265774,0.25295725,0.23031408,0.46575636,0.41633976,0.41815758,0.43425617,0.3350215,0.4961474,0.46823698,0.5902921,0.46732885,0.5695485,0.40247113,0.41388875,0.46481586,0.43571374,0.5303534,0.5518406,0.44755757,0.50157297,0.37681693,0.31170362,0.46068788,0.5679238,0.3570013,0.3922397,0.4343161,0.43601573,0.4584234,0.35794896,0.4910249,0.3075691,0.39335737,0.28544006,0.29516673,0.43462837,0.44572252,0.42233005,0.40750414,0.4555959,0.32692793,0.55518734,0.39479667,0.3063964,0.27991575,0.43736744,0.4622606,0.2929384,0.4357153,0.35903683,0.43339995,0.3851028,0.31063116,0.4029506,0.46977764,0.43813485,0.58018744,0.48177943,0.42901108,0.33209032,0.44815952,0.34335172,0.3722086,0.36858544,0.4332799,0.41113284,0.5923866,0.4263362,0.3570392,0.46009445,0.27118856,0.27154875,0.40764052,0.49858725,0.34508872,0.4197105,0.3128978,0.4348825,0.3706426,0.4302743,0.39847434,0.3827986,0.36716375,0.3674801,0.43987215,0.25481993,0.4680671,0.32835564,0.5202509,0.5335369,0.6109538,0.42095894,0.43080354,0.3989821,0.53039515,0.34186468
C3N-01505,0.3221953,0.448777,0.33615196,0.4310103,0.23089555,0.26679093,0.4138408,0.43700314,0.26511446,0.4315135,0.4505121,0.42468947,0.38152504,0.32921162,0.4672917,0.39597338,0.41990554,0.4338334,0.46585947,0.42831844,0.43433192,0.3580529,0.51694083,0.35665566,0.3516049,0.30582827,0.21819119,0.51127684,0.37649614,0.39844626,0.44759804,0.46726143,0.43617058,0.53174525,0.3329355,0.31199768,0.38953546,0.36065748,0.24260432,0.49045026,0.31395084,0.371037,0.326607,0.49444354,0.30353844,0.46880406,0.39434633,0.39024013,0.29284266,0.44080177,0.46832204,0.3211663,0.34477705,0.4926761,0.39787203,0.4130428,0.5771375,0.3134617,0.28767407,0.44416314,0.2883928,0.3416302,0.43122828,0.3297751,0.36502233,0.22782642,0.37418413,0.40748525,0.40131417,0.40710157,0.30522302,0.42880595,0.3502218,0.45103586,0.4685791,0.25884292,0.37645975,0.36856186,0.27775595,0.4745693,0.49069244,0.3778953,0.44661215,0.38650626,0.38472152,0.3101958,0.33711237,0.4107334,0.3911327,0.5132748,0.35260034,0.33717945,0.2949558,0.51733303,0.4552586,0.42840952,0.44087672,0.48259744,0.40383062,0.43905976
C3N-01515,0.5555778,0.44966897,0.31898928,0.41326734,0.46643382,0.27102697,0.46337503,0.4095856,0.4058572,0.4155191,0.33845302,0.5169012,0.4377336,0.58440685,0.46731102,0.4426921,0.4310915,0.41755593,0.46450084,0.42768055,0.49986917,0.5466337,0.42133072,0.4840216,0.35432497,0.3303559,0.4540077,0.5569261,0.34517437,0.3924469,0.4237252,0.39427933,0.45086956,0.38740748,0.4458686,0.32284662,0.38500273,0.28256735,0.32430404,0.4520859,0.49912181,0.42748505,0.43892497,0.4379164,0.31698573,0.50473297,0.3989333,0.2814008,0.291794,0.4386552,0.43849024,0.29554236,0.42004,0.38232583,0.4486452,0.40471947,0.3243144,0.4660777,0.48674095,0.4405315,0.5596433,0.4661746,0.43166664,0.34186924,0.38794565,0.3730418,0.36818975,0.37087113,0.4067642,0.40261176,0.56987417,0.42792803,0.3633308,0.4522246,0.27018806,0.3177566,0.397246,0.517604,0.3867768,0.41626078,0.31944156,0.4159211,0.37019774,0.42565727,0.3984584,0.4234314,0.37135974,0.35719,0.45507395,0.26469022,0.4429589,0.34239358,0.5110012,0.52901113,0.6003748,0.42536712,0.42711666,0.37625337,0.5119852,0.3779837
C3N-01517,0.4811117,0.4487952,0.58138996,0.43329293,0.2852623,0.4398599,0.4484176,0.42551374,0.46662766,0.4206516,0.42543113,0.39032868,0.4828629,0.42421746,0.46750814,0.5556199,0.47573483,0.4621625,0.46519578,0.40751898,0.38748235,0.37046906,0.4684189,0.44897565,0.39020854,0.5137366,0.35166284,0.28964916,0.39997917,0.39254525,0.4209149,0.46048194,0.41676342,0.5038812,0.28333595,0.51716,0.38997203,0.3589713,0.4280352,0.5017978,0.5153075,0.39696166,0.55675364,0.42302746,0.46832576,0.3314825,0.4031331,0.30634865,0.40117604,0.4327419,0.4523896,0.3732108,0.35752496,0.46463534,0.534169,0.43325865,0.55647707,0.40270907,0.45588085,0.4369173,0.33077118,0.39135742,0.44243345,0.349669,0.49462554,0.42673308,0.39871427,0.401075,0.43536952,0.40362838,0.3187219,0.4303534,0.40460923,0.4675778,0.49894857,0.48906538,0.4095205,0.29869702,0.51254326,0.38703886,0.58862567,0.37968504,0.38297358,0.40528733,0.41169444,0.48573744,0.37224194,0.35670373,0.4073301,0.5305481,0.46943292,0.5241971,0.44732505,0.5176286,0.3841088,0.41082153,0.44082665,0.41241872,0.37058914,0.35532156
C3N-01518,0.37442878,0.44774553,0.58677673,0.43970716,0.5140221,0.37982878,0.50844586,0.41704276,0.35412207,0.4084554,0.35950917,0.53984034,0.41586772,0.41934294,0.46739239,0.4298217,0.50318325,0.36020267,0.4658097,0.4333003,0.34463036,0.53826916,0.40673888,0.33889496,0.3205137,0.51931536,0.24928534,0.41599494,0.31966144,0.390749,0.41333684,0.37954223,0.41807693,0.4166408,0.5415494,0.5420685,0.40185332,0.38477433,0.5139649,0.48200065,0.48097664,0.39601588,0.41400522,0.476187,0.4361403,0.4065108,0.3919009,0.35014725,0.47570056,0.43991917,0.43002427,0.2953915,0.5514889,0.37958804,0.45643687,0.38234127,0.35038444,0.50309575,0.28724495,0.43575072,0.56059617,0.50383896,0.39021894,0.52601564,0.43808037,0.45141268,0.35935256,0.40301704,0.425213,0.40743154,0.41186306,0.4275121,0.38018233,0.43112364,0.3185864,0.47259197,0.45827997,0.5026327,0.49759814,0.37174013,0.5230061,0.4480125,0.4248007,0.36147398,0.37678045,0.30582833,0.36424887,0.3353945,0.4572286,0.36354885,0.32959798,0.3365728,0.34879053,0.37903833,0.5661948,0.4313547,0.4737738,0.40494162,0.42612886,0.3315463
