Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
X06BR005,0.62419385,0.57389134,0.2724868,0.36968422,0.48118943,0.3358163,0.3334686,0.6386297,0.34873468,0.3865325,0.4264389,0.66939914,0.40212366,0.6348566,0.6404404,0.31746107,0.48014146,0.49710453,0.6414892,0.501757,0.51517713,0.37105027,0.55092937,0.44777068,0.403652,0.60242635,0.37937176,0.67245936,0.49091533,0.51790667,0.4491961,0.6710647,0.4118508,0.4858129,0.63807005,0.6771555,0.49721146,0.45248333,0.4253161,0.41042462,0.2994961,0.38245243,0.5919977,0.5161135,0.6549361,0.337754,0.6343123,0.50710845,0.41410673,0.4811659,0.43165576,0.59869176,0.3590214,0.41637522,0.36265552,0.72804904,0.34421185,0.55871326,0.5638095,0.34015024,0.47469407,0.3490386,0.44503322,0.40189826,0.5108721,0.46188325,0.46011412,0.5995611,0.52408683,0.6734503,0.571853,0.32669473,0.4899449,0.53835124,0.6441295,0.52351165,0.48778695,0.5028913,0.3860543,0.70023745,0.5031198,0.61818564,0.5443174,0.34956536,0.66308725,0.5906433,0.47894344,0.4468853,0.6135783,0.6641057,0.6454966,0.54799896,0.3605817,0.50472337,0.5218259,0.6815784,0.45092714,0.39289463,0.442415,0.55123913
X06BR006,0.48745558,0.61946833,0.74629706,0.6504148,0.25228578,0.36319947,0.5938207,0.49234793,0.543718,0.3077984,0.69834256,0.2969772,0.4600035,0.5072566,0.34878793,0.49594915,0.57649016,0.7402015,0.48410088,0.3171342,0.7509324,0.7683697,0.5478523,0.33165208,0.724215,0.6633638,0.6892528,0.34538636,0.34815896,0.24357194,0.3806639,0.45455906,0.53585124,0.34834173,0.50783986,0.61587465,0.28230196,0.58807886,0.5819216,0.7342994,0.75218016,0.44520748,0.6517267,0.5448988,0.24473608,0.41164076,0.59838593,0.5650724,0.6817768,0.72811604,0.71558404,0.32509363,0.66158307,0.4388769,0.6687831,0.2591747,0.7611883,0.6152875,0.2496516,0.4881984,0.43797386,0.29753622,0.28420582,0.58181053,0.6811539,0.6968949,0.46968246,0.6684691,0.5035854,0.3126831,0.6908692,0.6891664,0.36053306,0.7271804,0.58295226,0.3441813,0.40782824,0.44925964,0.5253885,0.3690019,0.45358288,0.2474648,0.7116626,0.5716079,0.21147138,0.358101,0.22174054,0.4576684,0.38809556,0.338312,0.5876028,0.42290458,0.7702406,0.39669505,0.36022994,0.37756437,0.755629,0.72472715,0.66433495,0.46327952
X06BR014,0.6453835,0.6969396,0.39925337,0.40553665,0.4827068,0.3671673,0.33056113,0.6137513,0.2766901,0.47542316,0.27593887,0.6977227,0.28930613,0.68328923,0.6548009,0.38319156,0.3451755,0.5228944,0.43846017,0.67855155,0.31906152,0.32860518,0.681645,0.37749663,0.5754131,0.5285907,0.27659568,0.52921605,0.38910148,0.59195995,0.4605648,0.7012522,0.3768289,0.34962663,0.72664946,0.63196766,0.65096253,0.6105351,0.24255617,0.5847864,0.35154432,0.36784208,0.42795902,0.28392,0.6007086,0.39482078,0.6444593,0.6602883,0.29381278,0.36537126,0.3286219,0.40304753,0.5599938,0.65408915,0.49860907,0.60558236,0.2846377,0.5886057,0.6586376,0.33383927,0.6764457,0.4275009,0.45776713,0.66504806,0.5436765,0.30886933,0.762872,0.5405624,0.6624877,0.6103289,0.6567714,0.36105946,0.6715087,0.5757931,0.69334996,0.37974888,0.337013,0.298262,0.30788547,0.6242804,0.48787075,0.5332621,0.56349856,0.52995193,0.5566803,0.31502953,0.62763464,0.36932635,0.5086403,0.6985764,0.6405011,0.6499113,0.36443764,0.42676258,0.6727325,0.68001133,0.47707725,0.42166105,0.35398182,0.6636097
X09BR001,0.54154944,0.7125448,0.3544815,0.19977975,0.63932467,0.500578,0.28091007,0.76208293,0.36588055,0.3546428,0.29284728,0.8046821,0.4966665,0.5511669,0.5029656,0.47461885,0.1907722,0.36647683,0.39387646,0.75541264,0.7285231,0.2008936,0.5914054,0.21547215,0.21038285,0.32813177,0.51657856,0.75283384,0.43346313,0.5804176,0.4269439,0.75619155,0.46538603,0.5580987,0.75346243,0.38056812,0.49860233,0.74208975,0.45781958,0.3773371,0.31790707,0.49155515,0.35068837,0.276519,0.7384051,0.25644866,0.60789335,0.47985828,0.46515945,0.56425035,0.26898745,0.78849614,0.26034898,0.38065392,0.21087767,0.62726223,0.24800996,0.5899059,0.6895684,0.40171877,0.35021225,0.58820236,0.5269604,0.22338244,0.46575636,0.24199098,0.4594205,0.42983273,0.56712484,0.77745336,0.31880498,0.45357275,0.4568173,0.41967636,0.3229908,0.74361736,0.7674142,0.77738786,0.31909987,0.6742441,0.70037144,0.6633377,0.64286983,0.54539824,0.79237574,0.22800192,0.670877,0.7334018,0.79589796,0.6055999,0.61578655,0.6141454,0.22056486,0.7491428,0.3773433,0.3736154,0.23184791,0.23799261,0.20992465,0.29305056
X09BR004,0.4105401,0.49501258,0.46509928,0.2930746,0.5183799,0.65742284,0.5174254,0.44125372,0.5429914,0.6427047,0.42074928,0.41263714,0.54983157,0.35742548,0.37646854,0.5924774,0.25024074,0.55103904,0.44451517,0.6485095,0.64154595,0.41467687,0.41733235,0.3535664,0.4647671,0.3783908,0.55886096,0.6618531,0.51537824,0.5270839,0.4324676,0.50425684,0.4075239,0.60828316,0.655412,0.37673098,0.4418789,0.59198004,0.47142532,0.5422567,0.28604275,0.5568495,0.2620897,0.37388703,0.47081363,0.39080542,0.43097323,0.3448661,0.45898318,0.48369497,0.48097813,0.5856343,0.6072926,0.29895353,0.40844378,0.38465703,0.37664223,0.55806196,0.43141901,0.46067017,0.34463644,0.38761148,0.6038233,0.48101115,0.46640295,0.4097455,0.5563823,0.64449716,0.35830992,0.61593574,0.4654442,0.51607585,0.6208323,0.39219132,0.5068385,0.58735955,0.6260793,0.6187919,0.60037947,0.30329168,0.40268984,0.5594764,0.4952796,0.4914347,0.39905453,0.3765337,0.5043484,0.50766605,0.6985619,0.49259484,0.58350515,0.39946377,0.5360655,0.6441221,0.5375134,0.3691114,0.3920323,0.37301862,0.32174248,0.56723475
X09BR005,0.6278581,0.6078174,0.4815581,0.5227599,0.50714636,0.63727355,0.53130436,0.3556814,0.3297228,0.5965398,0.34670088,0.5584856,0.2955458,0.58501273,0.4896235,0.4731885,0.39450556,0.43317342,0.4288603,0.57075167,0.22517058,0.29356197,0.5368417,0.556195,0.44495785,0.46388596,0.351959,0.5603293,0.6352142,0.46567374,0.7146786,0.63086784,0.4550714,0.4521339,0.5634736,0.4373519,0.65383404,0.50428605,0.35429758,0.5375987,0.4050945,0.49538732,0.46443304,0.26551792,0.507979,0.41054982,0.37373316,0.55763125,0.32600647,0.32869774,0.38700145,0.5392951,0.42029715,0.63774645,0.5861952,0.43873864,0.42184067,0.56865484,0.5434245,0.29920882,0.47685257,0.70411444,0.43933988,0.54915804,0.44904864,0.37477487,0.7840268,0.33630034,0.6800649,0.652501,0.51066744,0.4855604,0.4724583,0.3945508,0.5999994,0.33148277,0.5586232,0.37976405,0.29749995,0.6322574,0.6210057,0.5569767,0.40725863,0.62766695,0.70472836,0.6090413,0.7456904,0.4898882,0.3322972,0.5572129,0.52985275,0.604303,0.43546286,0.5122893,0.681111,0.6161103,0.53503484,0.34976852,0.26326242,0.33644173
X09BR007,0.62985814,0.6049888,0.5177125,0.54824555,0.50067836,0.25884914,0.40863517,0.5590985,0.39844102,0.49877802,0.3768421,0.6373625,0.39915994,0.5590315,0.60766053,0.32411283,0.6517378,0.5186507,0.5742347,0.4038742,0.4090538,0.3708908,0.5820208,0.5412416,0.5797943,0.64354134,0.39469856,0.49675512,0.48220125,0.528252,0.47433192,0.609776,0.4838488,0.47400397,0.5163653,0.56797445,0.5971449,0.5523293,0.50241596,0.48986915,0.35521433,0.46677756,0.5597234,0.46009964,0.60394096,0.49411643,0.59803694,0.6341833,0.50096226,0.41727933,0.3788177,0.31741893,0.4000786,0.6168555,0.544176,0.6360397,0.4278562,0.52032745,0.63738483,0.43112427,0.5145136,0.4844864,0.41574693,0.5004346,0.6475236,0.3913852,0.5428261,0.59758526,0.6224117,0.43736517,0.6736832,0.36221457,0.61748755,0.6092458,0.61823976,0.41368246,0.43442905,0.4629257,0.3604688,0.61948544,0.59133995,0.4978684,0.6036451,0.54687756,0.61345893,0.49881303,0.50280666,0.46209878,0.54655576,0.6258031,0.40928227,0.5637033,0.38633877,0.36751863,0.45968926,0.62997174,0.49765772,0.49719715,0.56277347,0.42942446
X11BR003,0.27138075,0.18896943,0.44180116,0.6249455,0.75347424,0.73550296,0.6848666,0.4075638,0.72871757,0.7301912,0.71392894,0.19686937,0.7518256,0.22919185,0.40015912,0.69057894,0.7255537,0.3181346,0.6271856,0.50663435,0.41050866,0.6499784,0.23955879,0.8395561,0.39337328,0.28252023,0.6767964,0.4606191,0.7029033,0.64429444,0.53373975,0.17723118,0.6411245,0.7327957,0.23737821,0.27652887,0.5736953,0.33846745,0.71611387,0.35051024,0.5291989,0.6353911,0.44995096,0.7994845,0.4237107,0.75906825,0.35820803,0.31743744,0.6273331,0.47120178,0.75562215,0.50290555,0.61005956,0.34132442,0.4352761,0.520113,0.5719141,0.23336536,0.49776167,0.750899,0.3660444,0.582118,0.7517222,0.5773053,0.24309629,0.72479373,0.23234245,0.45852214,0.23214486,0.4170101,0.2776201,0.7195676,0.4957168,0.2722491,0.34626535,0.6632743,0.46994373,0.569514,0.7918932,0.26577693,0.28809375,0.65678024,0.23392,0.4470552,0.38682023,0.73054236,0.6614436,0.48528135,0.3947129,0.28053948,0.30633986,0.2118311,0.43435398,0.53168285,0.5387951,0.41011843,0.3344808,0.57487494,0.7128826,0.64897436
X11BR004,0.44589108,0.40249223,0.24869882,0.6724266,0.5933076,0.42487496,0.5619507,0.42026377,0.61255723,0.43612695,0.5755018,0.5169195,0.70858115,0.434222,0.5056847,0.5400857,0.7759869,0.3090079,0.41191685,0.29941025,0.23778997,0.5374492,0.3274776,0.6676585,0.47361916,0.49744502,0.6169707,0.38883656,0.70935816,0.41517466,0.5304065,0.33415392,0.69482905,0.62809837,0.2380295,0.519346,0.3714441,0.4002601,0.70722646,0.29874665,0.63760054,0.65086097,0.71338385,0.7174868,0.50366867,0.7028857,0.4298941,0.48093814,0.65128076,0.5388547,0.46915144,0.2984107,0.38789335,0.44845754,0.54725474,0.47809196,0.68652505,0.3400634,0.3912944,0.6525337,0.43804052,0.6837438,0.36612213,0.29896632,0.36991045,0.6564061,0.40075657,0.24728139,0.59693545,0.3396764,0.3817527,0.55441236,0.34537244,0.37475592,0.3424605,0.43038398,0.48762792,0.37536803,0.5242923,0.60296154,0.63534653,0.5569356,0.4090562,0.53088355,0.54516405,0.66928256,0.5190233,0.5951809,0.24971205,0.38360268,0.21680862,0.37183598,0.4203596,0.3687517,0.38263586,0.56937635,0.5966147,0.4950179,0.5665463,0.34443438
X11BR006,0.44649833,0.48229557,0.39295202,0.3691572,0.5127585,0.41229743,0.33681437,0.6194269,0.5145151,0.3413943,0.44141847,0.5626983,0.6380895,0.54717064,0.53875566,0.33337042,0.6821679,0.4488334,0.59785396,0.48218364,0.58003825,0.53855217,0.6672961,0.37165818,0.49209255,0.54931074,0.49071592,0.5861987,0.3859193,0.4519505,0.29524648,0.45523143,0.44777796,0.47637528,0.63252103,0.714663,0.36014068,0.53210115,0.53710485,0.5100746,0.27373454,0.48375,0.63687164,0.6419946,0.6300934,0.38413298,0.6108667,0.33690482,0.6672816,0.49930477,0.41973025,0.4670993,0.5910223,0.36081403,0.3844177,0.731347,0.5269643,0.62013054,0.51855266,0.36895788,0.5564747,0.31684506,0.40632576,0.43121022,0.44897166,0.48814353,0.3573296,0.64239776,0.53705764,0.48183963,0.40307054,0.47037926,0.5177106,0.524403,0.5470757,0.48369378,0.42663777,0.5328498,0.5109055,0.61745685,0.4285902,0.48660582,0.52941406,0.39190334,0.47408804,0.3823767,0.34714252,0.5356384,0.5058553,0.50429,0.6188427,0.47813863,0.48023576,0.40323943,0.3741384,0.66181886,0.5589025,0.42255837,0.66094553,0.65724266
X11BR009,0.386058,0.31968123,0.37597406,0.3280788,0.71346945,0.5425097,0.33732447,0.5771819,0.41103384,0.6379523,0.37616092,0.5770271,0.6238802,0.50839967,0.64840627,0.30550477,0.5260028,0.24449387,0.7118059,0.67949796,0.3068456,0.39858648,0.55281997,0.62921834,0.24909526,0.3148014,0.38962182,0.49064088,0.54296684,0.7276235,0.32382664,0.41129762,0.36519367,0.5282079,0.62570906,0.5137788,0.6150348,0.45830423,0.35890588,0.44235915,0.2913066,0.39518315,0.38449985,0.62266964,0.6716848,0.5834228,0.5777842,0.42882162,0.28354478,0.28430864,0.2904776,0.7120295,0.5624333,0.5127601,0.35363925,0.7781538,0.2765243,0.41957408,0.7180185,0.57022554,0.61900187,0.39649165,0.62292415,0.49292785,0.27677768,0.28465188,0.48224172,0.46244955,0.39315385,0.5667291,0.36954993,0.267892,0.6625624,0.36756483,0.4036612,0.6064464,0.39252335,0.44834644,0.51850677,0.47683394,0.2584299,0.7180941,0.24142998,0.28646544,0.55097747,0.38559034,0.7315603,0.41810983,0.5260223,0.6386797,0.5790968,0.51860636,0.35239002,0.39269042,0.59162915,0.6860659,0.3009999,0.49278113,0.6372106,0.74664354
X11BR010,0.602121,0.61716545,0.43582928,0.6991512,0.40985712,0.5529558,0.61256623,0.35413635,0.48415458,0.45052877,0.47780228,0.53920233,0.40279672,0.59034884,0.43488032,0.5629199,0.62662303,0.5003798,0.31437817,0.29966277,0.26366556,0.56010735,0.52701086,0.5781716,0.6427923,0.5361744,0.5111021,0.35395727,0.59181494,0.2733245,0.6130179,0.4427411,0.55426604,0.38514072,0.44803205,0.6145038,0.39236188,0.4086238,0.5370233,0.48479635,0.6030708,0.5513396,0.6946355,0.4062403,0.34006968,0.59315634,0.37432602,0.53727067,0.47636318,0.44444332,0.4488669,0.2841308,0.4799356,0.67752117,0.7146082,0.32289305,0.54047865,0.46923888,0.37799597,0.50800735,0.48375118,0.64292043,0.26742554,0.46852782,0.5747911,0.5792671,0.7231763,0.2864222,0.60905373,0.4095385,0.60456884,0.5116526,0.38653272,0.43514496,0.53370154,0.25122124,0.4272036,0.34105256,0.34863767,0.4230589,0.62249017,0.40244222,0.55818164,0.6103563,0.60317004,0.6748792,0.5351734,0.42672822,0.35998407,0.44211993,0.34364283,0.51225567,0.665705,0.3459942,0.47490883,0.5743912,0.6919421,0.6289428,0.5794899,0.32823122
X11BR011,0.5694239,0.43982226,0.39999247,0.5796368,0.64999175,0.3044683,0.45797637,0.6512834,0.43948552,0.35197306,0.42671096,0.49819094,0.6123421,0.5375259,0.6410083,0.3108285,0.7819715,0.28921774,0.6053238,0.33167642,0.24575034,0.6139628,0.54842544,0.6140034,0.4041576,0.54683024,0.57125413,0.32121193,0.6378829,0.43607038,0.3048612,0.33455518,0.586482,0.50258756,0.34996292,0.62835664,0.5266655,0.52414536,0.6118373,0.40989006,0.5002448,0.5879469,0.7315909,0.69096655,0.57659894,0.6802756,0.64865804,0.5879364,0.5320463,0.4746457,0.4517925,0.35700905,0.38457543,0.5964782,0.4802848,0.6688282,0.46101004,0.35493794,0.61741453,0.62716323,0.63606685,0.4558543,0.31918406,0.51083505,0.34865052,0.47658086,0.4213877,0.4108153,0.6563782,0.3024441,0.5078414,0.49774295,0.48501703,0.47242987,0.6024635,0.33760893,0.3180008,0.26591554,0.45200706,0.634991,0.45286933,0.5729021,0.5073019,0.37931272,0.54308057,0.5890033,0.5245023,0.50239146,0.3129504,0.53908485,0.25274366,0.38688514,0.37427652,0.2574286,0.4327731,0.7288734,0.5777295,0.67011917,0.7148166,0.5435922
X11BR012,0.603932,0.41022432,0.45852405,0.37081224,0.6911505,0.46996993,0.30824038,0.45895645,0.36581331,0.38552165,0.26627398,0.5593981,0.5848366,0.6582472,0.6787527,0.2967794,0.5404605,0.33388433,0.7379106,0.65327257,0.40784994,0.34804675,0.68640536,0.41011825,0.36364874,0.3566725,0.35570306,0.45190004,0.44607997,0.6651515,0.31075618,0.46632674,0.4493073,0.3359111,0.6931639,0.5176374,0.5862273,0.6324867,0.3358367,0.554402,0.3951047,0.42871296,0.38348013,0.47559547,0.5794883,0.5321096,0.5320731,0.47583967,0.36267275,0.3761795,0.3268988,0.679107,0.627065,0.6118714,0.39896432,0.71803474,0.30983424,0.57420623,0.7066186,0.46815422,0.6323231,0.35760662,0.5272294,0.59911567,0.33786526,0.29189283,0.53980285,0.5109897,0.48017126,0.44364443,0.45795885,0.29381344,0.69343185,0.37798855,0.5724029,0.5108902,0.32245147,0.35900414,0.43574363,0.47277975,0.38791436,0.6827161,0.38934222,0.35788238,0.34823516,0.4178329,0.6257129,0.508651,0.5595132,0.6615982,0.5065357,0.6276773,0.36698085,0.32170308,0.56930983,0.7064123,0.37454033,0.45159268,0.52382267,0.6295344
X11BR013,0.47778028,0.4243453,0.46570283,0.29148847,0.7173593,0.41296744,0.3151026,0.6038335,0.34320486,0.5990156,0.2824504,0.59887093,0.48610663,0.615702,0.616352,0.24712163,0.37494192,0.3705105,0.73966706,0.73378444,0.45305455,0.4956193,0.6524402,0.48037946,0.285478,0.40842313,0.38788712,0.62079084,0.39410383,0.6938489,0.317326,0.55589604,0.37474313,0.42980844,0.7048464,0.539806,0.6820141,0.532154,0.31593686,0.6733897,0.30431062,0.35043007,0.43001813,0.4528034,0.6696925,0.366015,0.6149975,0.5100782,0.34980458,0.33316737,0.41390944,0.75156075,0.61643314,0.40446743,0.35847116,0.7871957,0.27233255,0.63390005,0.69198334,0.43123204,0.6715678,0.32775363,0.56050235,0.58226717,0.38874045,0.26200902,0.5730715,0.6504323,0.39721307,0.5484484,0.49244136,0.42367038,0.67653847,0.48046988,0.53555465,0.58815217,0.38788342,0.53414524,0.4220314,0.61552435,0.28646153,0.6165014,0.37255365,0.30646962,0.5701459,0.34530336,0.64774454,0.41103736,0.5868112,0.6918956,0.6773375,0.60792613,0.33191466,0.39274496,0.56643677,0.72241527,0.2738026,0.60891527,0.54216564,0.69561
X11BR014,0.6492027,0.7498957,0.67134863,0.6869808,0.2201975,0.31894854,0.5155744,0.52059615,0.41237086,0.31419066,0.5829119,0.470717,0.2901799,0.6291508,0.468834,0.45575586,0.4913985,0.7875532,0.26643378,0.24004857,0.73894095,0.68451226,0.6118822,0.26600483,0.72482157,0.7250208,0.40279055,0.35340828,0.3138174,0.22938848,0.4976132,0.6509454,0.4268683,0.31479442,0.596223,0.6163818,0.41231745,0.5749419,0.49813747,0.66915166,0.5974283,0.40452656,0.7012397,0.25840548,0.33612177,0.28184533,0.5934132,0.6382637,0.5827257,0.5949631,0.6603018,0.29805675,0.37939817,0.59373236,0.73394793,0.2337572,0.74214065,0.7179485,0.2926905,0.26500022,0.3553366,0.2995706,0.24772725,0.5581176,0.7651193,0.59409934,0.57478315,0.5892522,0.6355467,0.3775638,0.71894556,0.5341988,0.33607775,0.74069506,0.6865396,0.25504488,0.49257016,0.4282674,0.3121275,0.5617595,0.6366044,0.24071929,0.76319015,0.73665774,0.40481904,0.6000778,0.25222474,0.37006122,0.48867348,0.45325387,0.602055,0.54410374,0.7435335,0.39270973,0.38268763,0.42534453,0.7291531,0.6814641,0.46677232,0.3357146
X11BR015,0.50877416,0.38455078,0.55585563,0.25082856,0.71329886,0.632411,0.25248903,0.50653595,0.36230323,0.59939295,0.24541855,0.5204303,0.55591905,0.57856125,0.6615733,0.3239643,0.32098842,0.27234724,0.7381727,0.7808945,0.45274785,0.3441894,0.70063686,0.46701527,0.23786685,0.3064007,0.33649254,0.63529086,0.415403,0.7400908,0.35543025,0.50904876,0.35366398,0.39741674,0.7492018,0.49378136,0.70155954,0.6501211,0.23747301,0.6141865,0.27649438,0.3546878,0.27985442,0.39314494,0.6926522,0.3639742,0.5623236,0.47757125,0.28307483,0.3134953,0.28363988,0.8059043,0.6335747,0.47576284,0.2833538,0.7970346,0.25065437,0.64524984,0.7564293,0.46583176,0.6153495,0.38886097,0.66110307,0.53239655,0.31342286,0.2548086,0.60437185,0.575086,0.34700936,0.63084835,0.45925415,0.24433552,0.7332765,0.42660248,0.41771978,0.6324314,0.43961146,0.56829554,0.47801727,0.50077164,0.29346663,0.6990121,0.28696555,0.2783348,0.41473627,0.37412173,0.72948325,0.54307014,0.618847,0.71175385,0.67184895,0.6810689,0.3047309,0.49110293,0.6195798,0.6023457,0.21836385,0.3903126,0.39734644,0.745729
X11BR016,0.29379112,0.25328553,0.26724392,0.5608988,0.67397916,0.7691111,0.7188322,0.39027202,0.7115789,0.7309047,0.72325253,0.31838697,0.69584334,0.26058775,0.31704363,0.70735866,0.5811986,0.31217253,0.44772977,0.4332353,0.30232817,0.4668504,0.22923225,0.737268,0.3582176,0.34374052,0.6713089,0.55788445,0.7097474,0.5376712,0.64682055,0.26132643,0.6850293,0.7497648,0.2301828,0.30286676,0.47185275,0.26828527,0.71036005,0.2727281,0.5195046,0.69581664,0.40361342,0.7421897,0.4098455,0.73634094,0.2777834,0.25121662,0.61015195,0.5126904,0.6653567,0.5427766,0.54091233,0.2917258,0.43746957,0.3758359,0.5344162,0.28570384,0.35035604,0.6598758,0.34407386,0.7287418,0.67620075,0.39126435,0.26644832,0.65625715,0.30280346,0.39380312,0.26131046,0.6089348,0.24528506,0.71260816,0.37649858,0.2871347,0.3390038,0.6946889,0.6486809,0.6397531,0.7358619,0.33312583,0.44967073,0.6378386,0.3015553,0.61153954,0.51380867,0.6776192,0.613632,0.6724047,0.3604596,0.31042668,0.30445844,0.2516785,0.43928093,0.6580001,0.4750256,0.35535982,0.37628838,0.39670902,0.5141852,0.46593058
X11BR017,0.53321564,0.54204655,0.3180515,0.57934487,0.4357555,0.58018124,0.6070018,0.5068182,0.5741234,0.34758234,0.54402757,0.6666824,0.65003186,0.5342138,0.44558504,0.6213483,0.6446766,0.26733065,0.4785872,0.47407016,0.20479755,0.43143338,0.44441795,0.4972971,0.44269696,0.46024776,0.620652,0.4039608,0.7630895,0.3485903,0.6457448,0.43819824,0.75775135,0.56255096,0.42597768,0.54997385,0.31162652,0.44601643,0.62475246,0.34737727,0.78725636,0.6670903,0.5638075,0.6181601,0.32902947,0.74001855,0.30577698,0.5096161,0.5448098,0.6083975,0.3900271,0.499196,0.4190889,0.6592404,0.5306105,0.27011782,0.569764,0.24193984,0.42032036,0.73119116,0.44529295,0.7715687,0.32097435,0.38361382,0.30977297,0.6621054,0.6487637,0.2393907,0.6421525,0.48165202,0.40076274,0.54974955,0.3077572,0.25192583,0.26525965,0.45631015,0.50065863,0.2894737,0.3641524,0.54715407,0.6883526,0.55167055,0.4358201,0.59212935,0.64614666,0.4796726,0.491537,0.6987567,0.27583036,0.4317425,0.21198079,0.41875604,0.49035928,0.588537,0.48096496,0.44450608,0.6742187,0.29160768,0.42374676,0.28316724
X11BR018,0.4544243,0.65158224,0.74393547,0.6131803,0.26589945,0.36750966,0.45946693,0.62787324,0.5507637,0.31922445,0.66170824,0.26727027,0.53883463,0.5942911,0.46069348,0.40698093,0.5957806,0.7412827,0.3577017,0.23432353,0.83711004,0.81044596,0.60100746,0.29036102,0.71997815,0.7021037,0.66064477,0.328234,0.23328719,0.2667772,0.24097162,0.464567,0.41091496,0.36586076,0.54622746,0.649505,0.317613,0.6349965,0.60686344,0.74982494,0.58924633,0.36624458,0.72888845,0.59013283,0.28863734,0.3176741,0.6424383,0.48778695,0.7029284,0.72097564,0.72875774,0.28422308,0.5811485,0.38440135,0.6228136,0.27780676,0.73598737,0.71029484,0.26874208,0.4043293,0.44960982,0.21667287,0.3180592,0.62420225,0.68962896,0.64944255,0.28999075,0.7249699,0.5128996,0.24711837,0.63782907,0.6734143,0.44615722,0.76706874,0.60238504,0.36682528,0.35488957,0.46921688,0.5415566,0.4023687,0.39673102,0.22403906,0.74885106,0.6454951,0.22710478,0.34876162,0.20401281,0.37345105,0.5983907,0.42824113,0.6659268,0.4235546,0.7359191,0.35123038,0.27604473,0.3604316,0.7028338,0.8080201,0.7503756,0.5653102
X11BR019,0.47331053,0.38035625,0.4395064,0.28134698,0.73430145,0.4569951,0.27412587,0.68645895,0.569358,0.45364726,0.37929225,0.50192845,0.7395854,0.59588003,0.69554776,0.3326671,0.5444385,0.23034658,0.6967988,0.58937633,0.45872226,0.5415824,0.6407808,0.45531243,0.28093523,0.33137274,0.5512132,0.5548478,0.40886593,0.7358404,0.2321477,0.39898652,0.45697367,0.5066136,0.585755,0.48483583,0.5420594,0.7381505,0.44539082,0.5139554,0.41107503,0.3520396,0.51459235,0.6452055,0.6869001,0.5885505,0.6248944,0.42824298,0.45728195,0.44834828,0.32909364,0.6667035,0.45985454,0.53786254,0.27510637,0.7165364,0.29639125,0.34809315,0.71600515,0.65111965,0.6170923,0.4226576,0.6536467,0.4882337,0.29583606,0.34509984,0.28221267,0.41292292,0.5117465,0.3909964,0.27801642,0.33275947,0.70125484,0.39943337,0.34170333,0.665443,0.34819454,0.4979567,0.5697014,0.57687044,0.33013773,0.7058487,0.38317806,0.31968653,0.51947355,0.37240428,0.6529949,0.5434316,0.6503112,0.61825484,0.48225516,0.44444424,0.2606514,0.45896673,0.5164783,0.640072,0.29055226,0.59821963,0.7109184,0.7026372
X11BR020,0.60328317,0.63907546,0.4000172,0.6493205,0.44919908,0.40640038,0.55794406,0.7005913,0.55638933,0.32554516,0.5960181,0.58742535,0.68273926,0.54287803,0.4369414,0.468424,0.69909286,0.43063465,0.42118162,0.36113727,0.38230285,0.5059092,0.6172285,0.36333725,0.51800406,0.60269356,0.5582154,0.42594916,0.53339696,0.3807374,0.35575107,0.46168268,0.70328784,0.57716084,0.42691034,0.6287953,0.38906422,0.51737404,0.6110659,0.3788136,0.576213,0.6178758,0.7178489,0.562905,0.5001229,0.64389837,0.64963174,0.5178956,0.6342542,0.6861719,0.4359758,0.2980973,0.39370888,0.60292315,0.587175,0.3920705,0.622384,0.40048167,0.38398424,0.5811478,0.46085334,0.44466862,0.30184966,0.43011734,0.47177643,0.6148932,0.3843693,0.48451704,0.67914677,0.40448236,0.4822992,0.62606204,0.3701477,0.44888186,0.5440732,0.4088361,0.39405733,0.35359824,0.4750463,0.6415285,0.5333866,0.5666817,0.6646878,0.52327126,0.405545,0.4722499,0.36202005,0.6346557,0.36813235,0.4648661,0.26960742,0.40284795,0.5231657,0.4460045,0.42133057,0.56234425,0.70707,0.48605138,0.59090376,0.3747362
